po_1,po_2,export_country,import_country,prod_cat,mode,ori_port,dest_port,size,carrier,vessel,container_no,etd,eta,atd,ata,date,year,month,day,wday,month_sn,day_sn,request_date,confirm_date,pickup_date,empty_arrival_date,arrival_time,loading_date,gatein_date
4513092333,4513082655,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,FDCU0631602,2019-03-06 00:00:00,2019-03-11 00:00:00,2019-03-06 00:00:00,2019-03-11 00:00:00,2019-02-23 00:00:00,2019,5.0,23,5,201902,84,2019-02-15 00:00:00,2019-02-18 00:00:00,2019-02-23 00:00:00,2019-02-23 00:00:00,1900-01-01 23:41:00,2019-02-24 00:00:00,2019-03-01 00:00:00
4513093316,4513092773,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,20',ONE,GUAYAQUIL BRIDGE,SEGU2307865,2019-02-27 00:00:00,2019-03-03 00:00:00,2019-02-27 00:00:00,2019-03-03 00:00:00,2019-02-20 00:00:00,2019,2.0,20,2,201902,81,2019-02-15 00:00:00,2019-02-18 00:00:00,2019-02-20 00:00:00,2019-02-21 00:00:00,1900-01-01 02:36:00,2019-02-21 00:00:00,2019-02-23 00:00:00
4513101918,4513101585,PH,ID,Feminine Care,SEA,MICP,CIKARANG,40',ONE,CALICANTO BRIDGE,KKFU7618895,2019-03-05 00:00:00,2019-03-13 00:00:00,2019-03-05 00:00:00,2019-03-13 00:00:00,2019-02-25 00:00:00,2019,,25,0,201902,86,2019-02-19 00:00:00,2019-02-19 00:00:00,2019-02-25 00:00:00,2019-02-26 00:00:00,1900-01-01 05:08:00,2019-02-26 00:00:00,2019-02-26 00:00:00
4513101938,4513098437,PH,SG,Feminine Care,SEA,MICP,SINGAPORE,20',ONE,CALICANTO BRIDGE,NYKU9707159,2019-03-05 00:00:00,2019-03-08 00:00:00,2019-03-05 00:00:00,2019-03-08 00:00:00,2019-02-27 00:00:00,2019,2.0,27,2,201902,88,2019-02-19 00:00:00,2019-02-19 00:00:00,2019-02-27 00:00:00,2019-02-28 00:00:00,1900-01-01 07:37:00,2019-02-28 00:00:00,2019-03-01 00:00:00
4513109391,4513109392,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TCLU3660840,2019-03-03 00:00:00,2019-03-06 00:00:00,2019-03-03 00:00:00,2019-03-06 00:00:00,2019-02-26 00:00:00,2019,1.0,26,1,201902,87,2019-02-21 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-27 00:00:00,1900-01-01 16:09:00,2019-02-27 00:00:00,2019-02-28 00:00:00
4513109707,4513109708,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TRHU2711809,2019-03-03 00:00:00,2019-03-06 00:00:00,2019-03-03 00:00:00,2019-03-06 00:00:00,2019-02-26 00:00:00,2019,1.0,26,1,201902,87,2019-02-21 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-27 00:00:00,1900-01-01 16:09:00,2019-02-28 00:00:00,2019-02-28 00:00:00
4513088930,4513088931,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,OKEE ALBA,TCLU3657342,2019-03-03 00:00:00,2019-03-06 00:00:00,2019-03-03 00:00:00,2019-03-06 00:00:00,2019-02-27 00:00:00,2019,2.0,27,2,201902,88,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-27 00:00:00,2019-02-28 00:00:00,1900-01-01 13:48:00,2019-02-28 00:00:00,2019-03-01 00:00:00
4512974403,4512974404,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,20',ONE,CALLAO BRIDGE,BSIU2897203,2019-03-06 00:00:00,2019-03-11 00:00:00,2019-03-06 00:00:00,2019-03-11 00:00:00,2019-02-25 00:00:00,2019,,25,0,201902,86,2019-02-20 00:00:00,2019-02-25 00:00:00,,2019-02-28 00:00:00,1900-01-01 07:16:00,2019-02-28 00:00:00,2019-03-01 00:00:00
4513093287,,PH,SG,Skin & Personal Care,SEA,MICP,SINGAPORE,40',ONE,CALICANTO BRIDGE,TLLU5526930,2019-03-15 00:00:00,2019-03-19 00:00:00,2019-03-15 00:00:00,2019-03-19 00:00:00,2019-03-08 00:00:00,2019,4.0,8,4,201903,97,2019-02-26 00:00:00,2019-02-27 00:00:00,2019-03-08 00:00:00,2019-03-08 00:00:00,1900-01-01 15:25:00,2019-03-09 00:00:00,2019-03-10 00:00:00
4513121179,4513122049,PH,SG,Feminine Care,SEA,MICP,SINGAPORE,20',ONE,ACX CRYSTAL,NYKU9714815,2019-03-07 00:00:00,2019-03-12 00:00:00,2019-03-07 00:00:00,2019-03-12 00:00:00,2019-03-01 00:00:00,2019,4.0,1,4,201903,90,2019-02-26 00:00:00,2019-02-27 00:00:00,2019-03-01 00:00:00,2019-03-02 00:00:00,1900-01-01 02:02:00,2019-03-02 00:00:00,2019-03-02 00:00:00
4513092751,4513092887,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,TEMU7788754,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-24 00:00:00,2019,6.0,24,6,201902,85,2019-02-15 00:00:00,2019-02-18 00:00:00,2019-02-24 00:00:00,2019-02-24 00:00:00,1900-01-01 18:06:00,2019-02-24 00:00:00,2019-02-25 00:00:00
4513092753,4513093437,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,SEGU5555309,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-24 00:00:00,2019,6.0,24,6,201902,85,2019-02-15 00:00:00,2019-02-18 00:00:00,2019-02-24 00:00:00,2019-02-24 00:00:00,1900-01-01 20:14:00,2019-02-24 00:00:00,2019-02-25 00:00:00
4513093301,4513092772,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,TEMU8401140,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-24 00:00:00,2019,6.0,24,6,201902,85,2019-02-15 00:00:00,2019-02-18 00:00:00,2019-02-24 00:00:00,2019-02-24 00:00:00,1900-01-01 22:30:00,2019-02-24 00:00:00,2019-02-26 00:00:00
4513093305,4513093452,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,CAIU4707760,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-28 00:00:00,2019-03-03 00:00:00,2019-02-24 00:00:00,2019,6.0,24,6,201902,85,2019-02-15 00:00:00,2019-02-18 00:00:00,2019-02-24 00:00:00,2019-02-24 00:00:00,1900-01-01 23:27:00,2019-02-24 00:00:00,2019-02-26 00:00:00
4513105991,4513106482,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,CALICANTO BRIDGE,TCLU3453349,2019-03-05 00:00:00,2019-03-18 00:00:00,2019-03-05 00:00:00,2019-03-18 00:00:00,2019-02-27 00:00:00,2019,2.0,27,2,201902,88,2019-02-20 00:00:00,2019-02-22 00:00:00,2019-02-27 00:00:00,2019-02-28 00:00:00,1900-01-01 13:48:00,2019-02-28 00:00:00,2019-03-01 00:00:00
4513115225,4513114952,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TCLU9667250,2019-03-06 00:00:00,2019-03-11 00:00:00,2019-03-06 00:00:00,2019-03-11 00:00:00,2019-02-27 00:00:00,2019,2.0,27,2,201902,88,2019-02-26 00:00:00,2019-02-27 00:00:00,,2019-03-02 00:00:00,1900-01-01 14:29:00,2019-03-02 00:00:00,2019-03-05 00:00:00
4513121199,4513121752,PH,ID,Feminine Care,SEA,MICP,CIKARANG,20',ONE,ACX CRYSTAL,NYKU3880188,2019-03-07 00:00:00,2019-03-16 00:00:00,2019-03-07 00:00:00,2019-03-16 00:00:00,2019-03-02 00:00:00,2019,5.0,2,5,201903,91,2019-02-26 00:00:00,2019-02-27 00:00:00,2019-03-02 00:00:00,2019-03-04 00:00:00,1900-01-01 04:00:00,2019-03-04 00:00:00,2019-03-04 00:00:00
4513063581,4513063582,PH,MM,Feminine Care,SEA,MICP,YANGON,20',ONE,ACX CRYSTAL,TEMU5294768,2019-03-07 00:00:00,2019-03-20 00:00:00,2019-03-07 00:00:00,2019-03-20 00:00:00,2019-03-01 00:00:00,2019,4.0,1,4,201903,90,2019-02-06 00:00:00,2019-02-28 00:00:00,2019-03-01 00:00:00,2019-03-02 00:00:00,1900-01-01 18:30:00,2019-03-02 00:00:00,2019-03-03 00:00:00
4513113776,4513113824,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,20',SCHENKER,INFINITY,BEAU2655025,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-08 00:00:00,2019,4.0,8,4,201903,97,2019-02-26 00:00:00,2019-02-27 00:00:00,2019-03-08 00:00:00,2019-03-08 00:00:00,1900-01-01 15:23:00,2019-03-08 00:00:00,2019-03-10 00:00:00
4513114606,4513098492,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,INFINITY,DFSU7694524,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-02-27 00:00:00,2019,2.0,27,2,201902,88,2019-02-26 00:00:00,2019-02-27 00:00:00,,2019-03-08 00:00:00,1900-01-01 08:34:00,2019-03-08 00:00:00,2019-03-11 00:00:00
4513124412,4513125475,PH,MY,Fabric Care,SEA,MICP,PORT KLANG,40',ONE,ACX CRYSTAL,FDCU0612670,2019-03-07 00:00:00,2019-03-18 00:00:00,2019-03-07 00:00:00,2019-03-18 00:00:00,2019-03-02 00:00:00,2019,5.0,2,5,201903,91,2019-02-28 00:00:00,2019-03-01 00:00:00,2019-03-02 00:00:00,2019-03-03 00:00:00,1900-01-01 01:58:00,2019-03-03 00:00:00,2019-03-03 00:00:00
4513126643,4513098603,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,ACX CRYSTAL,SEGU1969419,2019-03-07 00:00:00,2019-03-18 00:00:00,2019-03-07 00:00:00,2019-03-18 00:00:00,2019-03-02 00:00:00,2019,5.0,2,5,201903,91,2019-02-28 00:00:00,2019-03-01 00:00:00,2019-03-02 00:00:00,2019-03-02 00:00:00,1900-01-01 18:30:00,2019-03-03 00:00:00,2019-03-03 00:00:00
4513133597,4513133598,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,20',SCHENKER,INFINITY,TEMU0417999,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-08 00:00:00,2019,4.0,8,4,201903,97,2019-03-01 00:00:00,2019-03-04 00:00:00,2019-03-08 00:00:00,2019-03-09 00:00:00,1900-01-01 03:37:00,2019-03-09 00:00:00,2019-03-10 00:00:00
4513133612,4513134133,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,20',SCHENKER,INFINITY,CAIU6922680,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-08 00:00:00,2019,4.0,8,4,201903,97,2019-03-01 00:00:00,2019-03-04 00:00:00,2019-03-08 00:00:00,2019-03-08 00:00:00,1900-01-01 15:23:00,2019-03-08 00:00:00,2019-03-10 00:00:00
4513132766,4513132767,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TCLU8723154,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-01 00:00:00,2019,4.0,1,4,201903,90,2019-03-01 00:00:00,2019-03-01 00:00:00,,2019-03-07 00:00:00,1900-01-01 10:58:00,2019-03-07 00:00:00,2019-03-09 00:00:00
4513132769,4513133160,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,NYKU0795821,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-01 00:00:00,2019,4.0,1,4,201903,90,2019-03-01 00:00:00,2019-03-01 00:00:00,,2019-03-07 00:00:00,1900-01-01 21:39:00,2019-03-08 00:00:00,2019-03-09 00:00:00
4513132771,4513133438,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,BEAU4622709,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-07 00:00:00,2019,3.0,7,3,201903,96,2019-03-01 00:00:00,2019-03-01 00:00:00,2019-03-07 00:00:00,2019-03-08 00:00:00,1900-01-01 03:04:00,2019-03-08 00:00:00,2019-03-09 00:00:00
4513132773,4513133399,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,ONEU0075990,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-07 00:00:00,2019,3.0,7,3,201903,96,2019-03-01 00:00:00,2019-03-01 00:00:00,2019-03-07 00:00:00,2019-03-08 00:00:00,1900-01-01 03:45:00,2019-03-08 00:00:00,2019-03-09 00:00:00
4513132775,4513133161,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TCLU6273931,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-07 00:00:00,2019,3.0,7,3,201903,96,2019-03-01 00:00:00,2019-03-01 00:00:00,2019-03-07 00:00:00,2019-03-08 00:00:00,1900-01-01 05:04:00,2019-03-08 00:00:00,2019-03-09 00:00:00
4513132777,4513133440,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,FDCU0381376,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-07 00:00:00,2019,3.0,7,3,201903,96,2019-03-01 00:00:00,2019-03-01 00:00:00,2019-03-07 00:00:00,2019-03-08 00:00:00,1900-01-01 09:00:00,2019-03-08 00:00:00,2019-03-09 00:00:00
4513133561,4513133562,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,FDCU0571289,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-07 00:00:00,2019,3.0,7,3,201903,96,2019-03-01 00:00:00,2019-03-04 00:00:00,2019-03-07 00:00:00,2019-03-08 00:00:00,1900-01-01 03:09:00,2019-03-08 00:00:00,2019-03-09 00:00:00
4513133592,4513132983,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,20',ONE,GUAYAQUIL BRIDGE,TRHU3938720,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-12 00:00:00,2019-03-17 00:00:00,2019-03-06 00:00:00,2019,2.0,6,2,201903,95,2019-03-01 00:00:00,2019-03-04 00:00:00,2019-03-06 00:00:00,2019-03-07 00:00:00,1900-01-01 10:58:00,2019-03-07 00:00:00,2019-03-08 00:00:00
4513142192,4513142193,PH,SG,Feminine Care,SEA,MICP,SINGAPORE,20',ONE,CALICANTO BRIDGE,NYKU3909316,2019-03-15 00:00:00,2019-03-19 00:00:00,2019-03-15 00:00:00,2019-03-19 00:00:00,2019-03-08 00:00:00,2019,4.0,8,4,201903,97,2019-03-05 00:00:00,2019-03-06 00:00:00,2019-03-08 00:00:00,2019-03-09 00:00:00,1900-01-01 04:00:00,2019-03-09 00:00:00,2019-03-10 00:00:00
4513142162,4513142523,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,40',ONE,CALICANTO BRIDGE,ONEU0114355,2019-03-15 00:00:00,2019-03-24 00:00:00,2019-03-15 00:00:00,2019-03-24 00:00:00,2019-03-10 00:00:00,2019,6.0,10,6,201903,99,2019-03-06 00:00:00,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-11 00:00:00,1900-01-01 03:52:00,2019-03-11 00:00:00,2019-03-11 00:00:00
4513153213,4513153341,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,20',ONE,CALLAO BRIDGE,NYKU3755648,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-14 00:00:00,2019,3.0,14,3,201903,103,2019-03-08 00:00:00,2019-03-08 00:00:00,2019-03-14 00:00:00,2019-03-14 00:00:00,1900-01-01 16:03:00,2019-03-14 00:00:00,2019-03-16 00:00:00
4513154659,4513154660,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,KKFU8063195,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-11 00:00:00,2019,,11,0,201903,100,2019-03-11 00:00:00,2019-03-11 00:00:00,,2019-03-13 00:00:00,1900-01-01 21:19:00,2019-03-14 00:00:00,2019-03-15 00:00:00
4513154662,4513154096,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TLLU5459030,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-13 00:00:00,2019,2.0,13,2,201903,102,2019-03-11 00:00:00,2019-03-11 00:00:00,2019-03-13 00:00:00,2019-03-14 00:00:00,1900-01-01 03:55:00,2019-03-14 00:00:00,2019-03-15 00:00:00
4513154664,4513153779,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TCNU4979232,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-11 00:00:00,2019,,11,0,201903,100,2019-03-11 00:00:00,2019-03-11 00:00:00,,2019-03-14 00:00:00,1900-01-01 13:53:00,2019-03-15 00:00:00,2019-03-16 00:00:00
4513151020,4513151021,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,FDCU0642588,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-14 00:00:00,2019,3.0,14,3,201903,103,2019-03-12 00:00:00,2019-03-12 00:00:00,2019-03-14 00:00:00,2019-03-15 00:00:00,1900-01-01 03:45:00,2019-03-15 00:00:00,2019-03-16 00:00:00
4513151023,4513151021,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,20',ONE,CALLAO BRIDGE,TEMU0644040,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-19 00:00:00,2019-03-25 00:00:00,2019-03-14 00:00:00,2019,3.0,14,3,201903,103,2019-03-12 00:00:00,2019-03-12 00:00:00,2019-03-14 00:00:00,2019-03-14 00:00:00,1900-01-01 16:03:00,2019-03-14 00:00:00,2019-03-16 00:00:00
4513164333,4513164334,PH,AU,Feminine Care,SEA,MICP,SYDNEY,20',MAERSK,WILLIAM,MRSU0320675,2019-03-30 00:00:00,2019-04-23 00:00:00,2019-03-30 00:00:00,2019-04-23 00:00:00,2019-03-22 00:00:00,2019,4.0,22,4,201903,111,2019-03-12 00:00:00,2019-03-12 00:00:00,2019-03-22 00:00:00,2019-03-22 00:00:00,1900-01-01 09:19:00,2019-03-22 00:00:00,2019-03-23 00:00:00
4513164895,4513165438,PH,ID,Feminine Care,SEA,MICP,CIKARANG,20',ONE,ACX CRYSTAL,TRHU3776810,2019-03-20 00:00:00,2019-03-30 00:00:00,2019-03-20 00:00:00,2019-03-30 00:00:00,2019-03-16 00:00:00,2019,5.0,16,5,201903,105,2019-03-12 00:00:00,2019-03-13 00:00:00,2019-03-16 00:00:00,2019-03-18 00:00:00,1900-01-01 07:10:00,2019-03-18 00:00:00,2019-03-18 00:00:00
4513145569,4513146116,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,CALICANTO BRIDGE,TCLU7494768,2019-03-15 00:00:00,2019-03-25 00:00:00,2019-03-15 00:00:00,2019-03-25 00:00:00,2019-03-10 00:00:00,2019,6.0,10,6,201903,99,2019-03-06 00:00:00,2019-03-06 00:00:00,2019-03-10 00:00:00,2019-03-11 00:00:00,1900-01-01 03:57:00,2019-03-11 00:00:00,2019-03-12 00:00:00
4513126074,4513126075,PH,MM,Feminine Care,SEA,MICP,YANGON,20',ONE,CALICANTO BRIDGE,NYKU3795091,2019-03-15 00:00:00,2019-03-27 00:00:00,2019-03-15 00:00:00,2019-03-27 00:00:00,2019-03-10 00:00:00,2019,6.0,10,6,201903,99,2019-03-06 00:00:00,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-11 00:00:00,1900-01-01 03:57:00,2019-03-11 00:00:00,2019-03-12 00:00:00
4513154219,4513154029,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,20',SCHENKER,HEUNG-A GREEN,TEMU0420251,2019-03-24 00:00:00,2019-03-27 00:00:00,2019-03-24 00:00:00,2019-03-26 00:00:00,2019-03-14 00:00:00,2019,3.0,14,3,201903,103,2019-03-08 00:00:00,2019-03-12 00:00:00,2019-03-14 00:00:00,2019-03-15 00:00:00,1900-01-01 04:35:00,2019-03-15 00:00:00,2019-03-23 00:00:00
4513151039,4513151226,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,BMOU6372856,2019-03-24 00:00:00,2019-03-27 00:00:00,2019-03-24 00:00:00,2019-03-26 00:00:00,2019-03-15 00:00:00,2019,4.0,15,4,201903,104,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-03-16 00:00:00,1900-01-01 01:28:00,2019-03-16 00:00:00,2019-03-16 00:00:00
4513174852,4513173921,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,FDCU0382942,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-21 00:00:00,2019,3.0,21,3,201903,110,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-21 00:00:00,2019-03-22 00:00:00,1900-01-01 05:02:00,2019-03-22 00:00:00,2019-03-23 00:00:00
4513174854,4513174855,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TCLU9285540,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-21 00:00:00,2019,3.0,21,3,201903,110,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-21 00:00:00,2019-03-22 00:00:00,1900-01-01 05:05:00,2019-03-22 00:00:00,2019-03-23 00:00:00
4513175640,4513175244,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TLLU5436945,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-21 00:00:00,2019,3.0,21,3,201903,110,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-21 00:00:00,2019-03-22 00:00:00,1900-01-01 01:26:00,2019-03-22 00:00:00,2019-03-23 00:00:00
4513175642,4513175643,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,20',ONE,GUAYAQUIL BRIDGE,SEGU1047378,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-26 00:00:00,2019-03-31 00:00:00,2019-03-20 00:00:00,2019,2.0,20,2,201903,109,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-20 00:00:00,2019-03-21 00:00:00,1900-01-01 15:31:00,2019-03-21 00:00:00,2019-03-22 00:00:00
4513168267,4513166802,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,ACX CRYSTAL,FCIU5688410,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-16 00:00:00,2019,5.0,16,5,201903,105,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-16 00:00:00,2019-03-17 00:00:00,1900-01-01 11:41:00,2019-03-17 00:00:00,2019-03-18 00:00:00
4513168373,4513167015,PH,MY,Fabric Care,SEA,MICP,PORT KLANG,40',ONE,ACX CRYSTAL,ONEU0052090,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-16 00:00:00,2019,5.0,16,5,201903,105,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-16 00:00:00,2019-03-17 00:00:00,1900-01-01 00:45:00,2019-03-17 00:00:00,2019-03-17 00:00:00
4513168375,4513159523,PH,MY,Fabric Care,SEA,MICP,PORT KLANG,40',ONE,ACX CRYSTAL,ONEU0289923,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-16 00:00:00,2019,5.0,16,5,201903,105,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-16 00:00:00,2019-03-17 00:00:00,1900-01-01 07:37:00,2019-03-17 00:00:00,2019-03-18 00:00:00
4513168378,4513168816,PH,MY,Fabric Care,SEA,MICP,PORT KLANG,40',ONE,ACX CRYSTAL,FDCU0435560,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-20 00:00:00,2019-04-02 00:00:00,2019-03-17 00:00:00,2019,6.0,17,6,201903,106,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-17 00:00:00,2019-03-18 00:00:00,1900-01-01 12:04:00,2019-03-18 00:00:00,2019-03-18 00:00:00
4513175665,4513175004,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,GREEN ACE,BMOU6231776,2019-04-01 00:00:00,2019-04-04 00:00:00,2019-04-01 00:00:00,2019-04-04 00:00:00,2019-03-21 00:00:00,2019,3.0,21,3,201903,110,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-21 00:00:00,2019-03-21 00:00:00,1900-01-01 00:00:00,2019-03-28 00:00:00,2019-03-22 00:00:00
4513175864,4513175865,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,20',SCHENKER,GREEN ACE,SEGU3285776,2019-04-01 00:00:00,2019-04-04 00:00:00,2019-04-01 00:00:00,2019-04-04 00:00:00,2019-03-21 00:00:00,2019,3.0,21,3,201903,110,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-21 00:00:00,2019-03-21 00:00:00,1900-01-01 15:47:00,2019-03-21 00:00:00,2019-03-23 00:00:00
4513173386,,PH,SG,Skin & Personal Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,TCLU7609893,2019-04-05 00:00:00,2019-04-09 00:00:00,2019-04-05 00:00:00,2019-04-09 00:00:00,2019-03-24 00:00:00,2019,6.0,24,6,201903,113,2019-03-19 00:00:00,2019-03-20 00:00:00,2019-03-24 00:00:00,2019-03-23 00:00:00,1900-01-01 16:06:00,2019-03-25 00:00:00,2019-03-29 00:00:00
4513173388,,PH,SG,Skin & Personal Care,SEA,MICP,SINGAPORE,20',ONE,ACX CRYSTAL,KKFU8145170,2019-04-05 00:00:00,2019-04-09 00:00:00,2019-04-05 00:00:00,2019-04-09 00:00:00,2019-03-25 00:00:00,2019,,25,0,201903,114,2019-03-19 00:00:00,2019-03-20 00:00:00,2019-03-25 00:00:00,2019-03-26 00:00:00,1900-01-01 00:10:00,2019-03-25 00:00:00,2019-03-27 00:00:00
